rule_id,title,path,origin,status,level,references_sysmon,static_scope_eligible,exclusion_reasons,sha256
ef118d4d-ef83-40a7-bb27-2bb3945473ee,MSI Install,hayabusa/builtin/Application/App_1022-1033_Info_MSI-Installed.yml,hayabusa,test,informational,False,False,below-low,0fdbfa52bfcca893e709ba5c242a73167d05446ffa8fe6ef9eb5aaf328da5b8a
18e6fa4a-353d-42b6-975c-bb05dbf4a004,Bits Job Created,hayabusa/builtin/BitsClient_Op/BitsCli_59_Info_BitsJobCreated.yml,hayabusa,stable,informational,False,False,below-low,8f87884f73f0d4baa1f2502ea75667a0408cfeae14996a82896bbe6172e1e5c3
420d5d28-78ed-4e43-844a-94ce69db378c,CryptoDPAPI Decrypt,hayabusa/builtin/Crypto-DPAPI_Debug/CryptoDPAPI_16385_Info_DPAPI-Access.yml,hayabusa,experimental,informational,False,False,below-low,cc17332cd0f78db6ee2465569ff9d11d2d6d106f7534382b802cfefc01fff056
0346e3b9-3783-468f-9e07-ef8d490846eb,DFS Namespace Removal,hayabusa/builtin/DFS/DFSN_515_Namespace_Removal.yml,hayabusa,stable,low,False,False,,01bd5d4d8c555f7bc721b3d0581129d6879475590f08cf18ec6967169d0fc403
cd6eb342-9dcd-450d-b448-bebd97cb6e89,Recursive DNS Request,hayabusa/builtin/DNS-Server/DNS-ServerAnalytical_260_Info_DNS-Request.yml,hayabusa,stable,informational,False,False,below-low,9cc96b92a11f79f6cea77f74622bbd30d3126b7efcf0b6b3b4c44ed688e650d1
6db38b96-3772-4cbf-a8ad-c65d8ac5134e,Recursive DNS Response,hayabusa/builtin/DNS-Server/DNS-ServerAnalytical_261_Info_DNS-Response.yml,hayabusa,experimental,informational,False,False,below-low,d06679404d761900584edcd0414a967a6d54683fbf49d32051eab6afd3594348
b39b18a5-cece-4e7d-a438-827d0b0e8a82,USB Plugged In,hayabusa/builtin/DriverFrameworks_UserMode_Op/DvrFmwk_2003_Info_USB-PluggedIn.yml,hayabusa,experimental,informational,False,False,below-low,a7f0a4fd606f4648feba5f1e56846fe124ec270b3e11da48ed0034e13f37bfac
af127790-5563-473e-8d3a-43b3509572b1,NTFS volume mounted,hayabusa/builtin/NTFS_Op/NTFS_4_info_volume_mount.yml,hayabusa,test,informational,False,False,below-low,6747bf7d66024a0de97166ff991640ec3e836364e1a08d5bd2865d3764a46e5c
8cab5688-ca77-483d-a295-56dd6c1db944,Office App PopUp,hayabusa/builtin/OAlerts/OAlerts_300_Info_OfficeAppPopUp.yml,hayabusa,stable,informational,False,False,below-low,de438ba0dbc50d5b8ad39aac1518cf97458ad6409368eccfd8c51c1a4b72948b
a6a0d64-75d1-433a-b415-4123bab080ec,Device Conn,hayabusa/builtin/Partition_Diagnostic/PartitionDiagnostic_1006_Info_DeviceConn.yml,hayabusa,test,informational,False,False,below-low,3d5c64c5b430a225f6a79cf6c075dd2708c1ce3b0f13a84a481fd70ee80c5dd6
ac2ae63b-83e6-4d06-aeaf-07409bda92c9,PwSh Engine Started,hayabusa/builtin/PowerShellClassic/PwShClassic_400_Info_PwShEngineStarted.yml,hayabusa,test,informational,False,False,below-low,3a5da7b105c4d30e5670cd419444a6f39f9e7bb2a18dba7afac2bc63b6f3dd99
bc082394-73e6-4d00-a9af-e7b524ef5085,PwSh 2.0 Downgrade Attack,hayabusa/builtin/PowerShellClassic/PwShClassic_400_Med_PwShStarted_V2DowngradeAttack.yml,hayabusa,test,medium,False,False,,e26a4cb075cf32f5d46f56630b2af9e41e8e09aa77cb27357bc4d9d8e3ae891a
d3fb8f7b-88b0-4ff4-bf9b-ca286ce19031,PwSh Pipeline Exec,hayabusa/builtin/PowerShell_Op/PwSh_4103_Info_PipelineExecution.yml,hayabusa,stable,informational,False,False,below-low,5316b1e0251890e9845ebbb13e86b7290c43b9c8087e27e93188a8750e8931d2
0f3b1343-65a5-4879-b512-9d61b0e4e3ba,PwSh Scriptblock,hayabusa/builtin/PowerShell_Op/PwSh_4104_Info_ScriptblockLog.yml,hayabusa,stable,informational,False,False,below-low,9671eb69a7ce4f3a0257b03912dc2a5f8da76fb7cf54b9b53a3bc4c895aaef8f
73be1519-4648-4ed7-b305-605504afc242,Potentially Malicious PwSh,hayabusa/builtin/PowerShell_Op/PwSh_4104_Med_ScriptblockLog_PotentiallyMalicious.yml,hayabusa,stable,medium,False,False,,efc18bc0ccf92107791f1693900f701248435cb867df2c391f45884d75d04276
4fbe94b0-577a-4f77-9b13-250e27d440fa,NTLM Auth,hayabusa/builtin/Security/AccountLogon/CredentialValidation/Sec_4776_Info_NTLM-Auth.yml,hayabusa,stable,informational,False,False,below-low,533f5815ee5b03ba1500a0f00908980afb6cedde5b6ac55a5da4ff29a95470c9
d9f336ea-bb16-4a35-8a9c-183216b8d59c,Kerberos TGT Requested,hayabusa/builtin/Security/AccountLogon/KerberosAuthenticationService/Sec_4768_Info_KrbTGT-Req.yml,hayabusa,stable,informational,False,False,below-low,40371cd4270ff3bc711db7de23d713853d64f75e2752abc285fe6c5c2aac6336
dee2a01e-5d7c-45b4-aec3-ad9722f2165a,Possible AS-REP Roasting (RC4 Kerberos Ticket Req),hayabusa/builtin/Security/AccountLogon/KerberosAuthenticationService/Sec_4768_Med_KrbTGT-Req_PossibleAS-REP-Roasting.yml,hayabusa,test,medium,False,False,,babcd8e4ea2c18397ddb9d658397b25900021cc487419ec7e787cb885d2e1c16
f19849e7-b5ba-404b-a731-9b624d7f6d19,Possible Kerberoasting (RC4 Kerberos Ticket Req),hayabusa/builtin/Security/AccountLogon/KerberosAuthenticationService/Sec_4769_Med_KerberosTGT-Request_PossibleKerberoasting.yml,hayabusa,test,medium,False,False,,a8290d9d526a0435b82a4a7d0da7138a846614c20dbacb5bab58e9a6e83ef68a
da6257f3-cf49-464a-96fc-c84a7ce20636,Kerberos Service Ticket Requested,hayabusa/builtin/Security/AccountLogon/KerberosServiceTicketOperations/Sec_4769_Info_KrbSvcTktReq.yml,hayabusa,stable,informational,False,False,below-low,bc763fa67054afdeaf29244c73c2d8e0a8e487dd1b122790b2c488027ac60088
42a0a842-2b82-4b2d-8e44-5580fb6c38db,Computer Account Created,hayabusa/builtin/Security/AccountManagement/ComputerAccountManagement/Sec_4741_Info_CmpAcctCreated.yml,hayabusa,stable,informational,False,False,below-low,ca4d291efe6a3eea73e945396bbb7e227160cb5a81752d26da639dedf058c9f4
4bb89c86-a138-42a0-baaf-fc2f777a4506,User Added To Global Domain Admins Grp,hayabusa/builtin/Security/AccountManagement/SecurityGroupManagement/Sec_4728_High_MemberAddedToGlobalGrp_DomainAdmins.yml,hayabusa,stable,high,False,False,,dcd5e52504642c3bd9ce05e590a3ca27b46e06db1da57fafcc717ce6d0d71e09
2f04e44e-1c79-4343-b4ab-ba670ee10aa0,User Added To Non-Admin Global Grp,hayabusa/builtin/Security/AccountManagement/SecurityGroupManagement/Sec_4728_Low_MemberAddedToGlobalGrp_NonAdmin.yml,hayabusa,stable,low,False,False,,fad5a5df5f13d9d1408ff454176565ef639fdc8cec7bf08a350d4246983f0fbf
0db443ba-561c-4a04-b349-d74ce1c5fc8b,User Added To Global Security Grp,hayabusa/builtin/Security/AccountManagement/SecurityGroupManagement/Sec_4728_Med_MemberAddedToGlobalGroup.yml,hayabusa,stable,medium,False,False,,d64052785a08100a96c2b12836e5debc29a33687fe883f4904c6e9c9857d1577
611e2e76-a28f-4255-812c-eb8836b2f5bb,User Added To Local Admin Grp,hayabusa/builtin/Security/AccountManagement/SecurityGroupManagement/Sec_4732_High_MemberAddedToLocalGrp_Administrators.yml,hayabusa,stable,high,False,False,,ae7f17441883fd76ec90c7345c9da7583dc84779bee8aa9c964a2e038a732725
bc58e432-959f-464d-812e-d60ce5d46fa1,User Added To Local Domain Admins Grp,hayabusa/builtin/Security/AccountManagement/SecurityGroupManagement/Sec_4732_High_MemberAddedToLocalGrp_DomainAdmins.yml,hayabusa,stable,high,False,False,,ae6f03e2a98f71986c3a2b3c39f0885f255dc173a567092db8d51cce1b2990bf
70b8b1bd-c107-4b1a-8b1e-5b0f9f57930a,Hidden User Account Created,hayabusa/builtin/Security/AccountManagement/UserAccountManagement/Sec_4720_High_AcctCreated_PossibleHiddenUserAcct.yml,hayabusa,stable,high,False,False,,89cd36bb8e3bfb7b0586c69c9a7be961ec154d96bde493fe7f2830f272273047
13edce80-2b02-4469-8de4-a3e37271dcdb,Local User Account Created,hayabusa/builtin/Security/AccountManagement/UserAccountManagement/Sec_4720_Info_AcctCreated_UsrAcctCreated.yml,hayabusa,stable,low,False,False,,95f7bcce51c58d6bba36eb80179446505c4bad496cb6c0b9fd10f4b7d1a0679e
3b3046f3-a51c-4378-b059-c716aaa865b4,User Password Changed,hayabusa/builtin/Security/AccountManagement/UserAccountManagement/Sec_4723_Med_AcctPassword_OwnChanged.yml,hayabusa,stable,medium,False,False,,17078b772c2bd9e44a209c328a759f7ced4b64d39229449717637f26d8a6ee18
0b78aca4-35f0-4bec-acce-c5743ff26614,Password Reset By Admin,hayabusa/builtin/Security/AccountManagement/UserAccountManagement/Sec_4724_Med_AcctPassword_OtherChanged.yml,hayabusa,stable,medium,False,False,,4e4154fe6312c223a5544595cb6e785bbd33547609d6ee33377b1818235aea8e
22ee9fb7-64ca-4eed-92de-d1dbef1170b8,Dir Svc Obj Modified,hayabusa/builtin/Security/DS-Access/DirectoryServiceChanges/Sec_5136_Info_DirSvcObjModified.yml,hayabusa,test,informational,False,False,below-low,ab12edeec411137b3743a3e419dcd2342e85847759b289b365ea3b89ed9c2c5c
c2f690ac-53f8-4745-8cfe-7127dda28c74,Log Cleared,hayabusa/builtin/Security/Default/Sec_1102_High_SecLogCleared.yml,hayabusa,stable,high,False,False,,e0284ac1618238eb79d8d5088e8167e2ab0953a2de8e646827797940b9c5a172
d478c070-8f84-4e65-9f45-cc432a000e93,Credential Manager Accessed,hayabusa/builtin/Security/Default/Sec_5397_Low_CredentialManagerAccessed.yml,hayabusa,experimental,low,False,False,,e5ac585108912c3852e68dbad9a0b5dfc54debf816293ba60c7b82e7aa2c1022
d8e3afc5-fa0a-4063-a4af-55e014eb1936,Credential Manager Enumerated,hayabusa/builtin/Security/Default/Sec_5397_Low_CredentialManagerEnumerated.yml,hayabusa,experimental,low,False,False,,690656bc1fe9f251be123395bcd9460e3fbe79c4fc931945cd30bf680eb16703
ac933178-c222-430d-8dcf-17b4f3a2fed8,Proc Exec,hayabusa/builtin/Security/DetailedTracking/ProcessCreation/Sec_4688_Info_ProcExec.yml,hayabusa,stable,informational,False,False,below-low,41ff7c3ef47ab9cece2611e82535c647f7bc6bbba0b4a6235e703b513632732f
6c34b782-a5b5-4298-80f3-1918caf1f558,Possible LOLBIN,hayabusa/builtin/Security/DetailedTracking/ProcessCreation/Sec_4688_Low_ProcExec_PossibleLOLBIN-Abuse.yml,hayabusa,stable,low,False,False,,8b4d056cfdca1fb9f645d5719ef5ccec28c18fb4855f00e34c71a8bf2f4df380
75744b7f-7e4a-47fe-afbe-1ee74ec2448e,Susp CmdLine (Possible Meterpreter getsystem),hayabusa/builtin/Security/DetailedTracking/ProcessCreation/Sec_4688_Med_ProcExec_MeterpreterGetSystem.yml,hayabusa,stable,medium,False,False,,f22e44b885d395c2c42681de7e8a7f50388abf07c5aad0089453e2e0590f81d0
6be7f3fc-8917-11ec-a8a3-0242ac120002,Possible RDP Hijacking,hayabusa/builtin/Security/DetailedTracking/ProcessCreation/Sec_4688_Med_ProcExec_RDP-Hijacking.yml,hayabusa,test,medium,False,False,,1d929f496f23823f49d78e17d5ea5368122bcd8cebca3e438a06c6f943d4bb42
7309e070-56b9-408b-a2f4-f1840f8f1ebf,Logoff,hayabusa/builtin/Security/LogonLogoff/Logoff/Sec_4634_Info_Logoff.yml,hayabusa,stable,informational,False,False,below-low,250b0f6171b35bc7e08dd395e55747e7729efa201a7dbd716dfc08f1a1e75113
84288799-8b61-4d98-bad0-4043c40cf992,Logoff (Noisy),hayabusa/builtin/Security/LogonLogoff/Logoff/Sec_4634_Info_Logoff_Noisy.yml,hayabusa,stable,informational,False,False,below-low;noisy_rules.txt,f3353061325c76d43bd9ce651f3b9c3f53c16bba42f19384e9d1d5954b7d1c57
6bad16f1-02c4-4075-b414-3cd16944bc65,Logoff (User Initiated),hayabusa/builtin/Security/LogonLogoff/Logoff/Sec_4647_Info_LogoffUserInitiated.yml,hayabusa,stable,informational,False,False,below-low,ec055d541a8106d62254ddd6476f90f75008dee755be0c0951578e1bcd441b83
9fa273cc-bcb2-4789-85e3-14ca253ac7f4,Logon (System) - Bootup,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-0-System.yml,hayabusa,stable,informational,False,False,below-low,e12900ff31cba1d69e8c12ac8f3be9a2cc161b1aa095826877161a389432a3a0
a4e05f05-ff88-48b9-8524-a88c1c32fe19,Logon (RemoteInteractive (RDP)) *Creds in memory*,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-10-RemoteInteractive.yml,hayabusa,stable,informational,False,False,below-low,f977462684a4fb150c5c814beaec93ea11cb23f6eea364b34abcce6cd82aa7a0
fbbe9d3f-ed1f-49a9-9446-726e349f5fba,Logon (CachedInteractive) *Creds in memory*,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-11-CachedInteractive.yml,hayabusa,stable,informational,False,False,below-low,54ec6aecd1567e60cbfc414e8b16abc7e561e5c71f657be28c15e7eda4a68cfb
f4b46dd3-63d6-4c75-a54c-9f6bd095cd6f,Logon (CachedRemoteInteractive) *Creds in memory*,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-12-CachedRemoteInteractive.yml,hayabusa,stable,informational,False,False,below-low,2744d1da0d3cd2395866066990f9dd33d5970c1fc2c21c21fa660cfbcea76369
e50e3952-06d9-44a8-ab07-7a41c9801d78,Logon (CachedUnlock) *Creds in memory*,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-13-CachedUnlock.yml,hayabusa,stable,informational,False,False,below-low,ec717c862b541df62f15e4919b0b1f7923e86380a72cd70ff4ffc9871b198ee7
7beb4832-f357-47a4-afd8-803d69a5c85c,Logon (Interactive) *Creds in memory*,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-2-Interactive.yml,hayabusa,stable,informational,False,False,below-low,acd4332df26694358727d07f5e4b0bc0e319281933ce1f5aa3ce301cbca4ab73
b1782e40-d247-4de1-86d1-37392cb62e3b,Logon (Interactive) (Noisy),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-2-Interactive_Noisy.yml,hayabusa,stable,informational,False,False,below-low;noisy_rules.txt,5f4dad86f2d3b4df8efa91c1b018d6c9b203bd33ec429a1bf04a0f93da2b3858
c7b22878-e5d8-4c30-b245-e51fd354359e,Logon (Network),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-3-Network.yml,hayabusa,stable,informational,False,False,below-low,8daf487bb615f52a0d1c092ecf639c45eb34be57088461ca3d23f91d7118cd31
0266af4f-8825-495e-959c-bff801094349,Logon (Network) (Noisy),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-3-Network_Noisy.yml,hayabusa,stable,informational,False,False,below-low;noisy_rules.txt,5f787693c384431ec0e09a5735c23cb9e5d8604808b1ef56ad187b269cad7c31
8ad8b25f-6052-4cfd-9a50-717cb514af13,Logon (Batch),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-4-Batch.yml,hayabusa,stable,informational,False,False,below-low,addd2ba4750c1189aa0535c8b1fd3c85f71cd4d7d0c682529f13edbe08d89140
408e1304-51d7-4d3e-ab31-afd07192400b,Logon (Service),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-5-Service.yml,hayabusa,stable,informational,False,False,below-low,3f9775cb9cba442a00f88bfa11e2e315ba4d565ceb4aa07646e73fb79d862a00
84e5ff02-5f8f-48c4-a7e9-88aa1fb888f7,Logon (Service) (Noisy),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-5-Service_Noisy.yml,hayabusa,stable,informational,False,False,below-low;noisy_rules.txt,11459e39cc98efe64e3cc4383df74ea89897112783b77a3dbb931a152da7ccd1
b61bfa39-48ec-4bdf-9d4e-e7205f49acd2,Logon (Unlock),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-7-Unlock.yml,hayabusa,stable,informational,False,False,below-low,6a612756f6253d2966a94da384da144780d420ac64f55ea6c9b211525b35924f
7ff51227-6a10-49e6-a58b-b9f4ac32b138,Logon (NetworkCleartext),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-8-NetworkCleartext.yml,hayabusa,stable,informational,False,False,below-low,06898919511c52ca413c214bd556c94d4e77077e99f277738997e019e9782345
d80facaa-ca97-47bb-aed2-66362416eb49,Logon (NewCredentials) *Creds in memory*,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Info_Logon-Type-9-NewInteractive.yml,hayabusa,stable,informational,False,False,below-low,edbaffc848209b619f5973c62403298026ba648f8cd7fb4970d112639528df5f
46614e82-7926-41f9-85aa-006b98c5c2a3,Possible Token Impersonation,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Med_Logon-Type9-NewInteractive_PossibleTokenImpersonation.yml,hayabusa,stable,medium,False,False,,480df23f8a3d7e947fb8e100902550292688779cf7f2e6d94fe1556e8eff1900
9e8b6cdb-9991-488b-a7b3-2eec7aa64679,NewInteractive Logon (Suspicious Process),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4624_Med_Logon-Type9-NewInteractive_SuspProc.yml,hayabusa,stable,medium,False,False,,f984fdd6c87ad2bf59df556167e6b3aba2fa597c0f304f08fcc723f89fa372ca
8afa97ce-a217-4f7c-aced-3e320a57756d,Logon Failure (User Does Not Exist),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Low_LogonFail_NonExistantUser.yml,hayabusa,stable,low,False,False,,b30e793877a4b92a09e8b287b3113cc57784a2dee601c6a11149a92a8b522a59
a85096da-be85-48d7-8ad5-2f957cd74daa,Logon Failure (Unknown Reason),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Low_LogonFail_UnknownErr.yml,hayabusa,stable,low,False,False,,63c1fc3c250b24f45b4b69344db0ea4f8bf5e5bd03d962c4144f5a9dce6c30c3
e87bd730-df45-4ae9-85de-6c75369c5d29,Logon Failure (Wrong Password),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Low_LogonFail_WrongPW.yml,hayabusa,stable,low,False,False,,14bad3ddeda251e36112d06ec66e6ff05f044ad39df77d5ec5c92f1184b222ac
4574194d-e7ca-4356-a95c-21b753a1787e,User Guessing,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Med_LogonFail_UserGuessing_Cnt_Deprecated.yml,hayabusa,deprecated,medium,False,False,deprecated;exclude_rules.txt,1f36d7cddca87c4d18dddf7d4c585389d324eda23d3aaef3284864f8b9178f42
0ae09af3-f30f-47c2-a31c-83e0b918eeee,User Guessing,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Med_LogonFail_UserGuessing_Correlation.yml,hayabusa,test,medium,False,False,,e1f94ef715634971ba9d28d54bb3b2eb21c894dcce51ca4b405321142d7cfc75
b2c74582-0d44-49fe-8faa-014dcdafee62,Failed Logon - Non-Existent User,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Med_LogonFail_UserGuessing_Correlation.yml,hayabusa,test,medium,False,False,,e1f94ef715634971ba9d28d54bb3b2eb21c894dcce51ca4b405321142d7cfc75
35e8a0fc-60c2-46d7-ba39-aafb15b9854e,PW Guessing,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Med_LogonFail_WrongPW_PW-Guessing_Cnt_Deprecated.yml,hayabusa,deprecated,medium,False,False,deprecated;exclude_rules.txt,b0d6f23f4f7427e078f3aa0b468c9a56f9908b65932b2b4698f7ad78d8ef0a78
23179f25-6fce-4827-bae1-b219deaf563e,PW Guessing,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Med_LogonFail_WrongPW_PW-Guessing_Correlation.yml,hayabusa,test,medium,False,False,,f293bb28ffaa891591ffabbed88aff32709cc823dc830bfc9829fd5ec8b95110
5b0b75dc-9190-4047-b9a8-14164cee8a31,Failed Logon - Incorrect Password,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4625_Med_LogonFail_WrongPW_PW-Guessing_Correlation.yml,hayabusa,test,medium,False,False,,f293bb28ffaa891591ffabbed88aff32709cc823dc830bfc9829fd5ec8b95110
8c1899fe-493d-4faf-aae1-0853a33a3278,Explicit Logon Attempt,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4648_Info_ExplicitLogon.yml,hayabusa,stable,informational,False,False,below-low,b75ca44c8d9fd6f016796a32dd24f124506a2a0193d9bb40923f6eab56b7a969
a5b3ebf0-141a-4264-b2ff-400c0d515fca,Explicit Logon Attempt (Noisy),hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4648_Info_ExplicitLogon_Noisy.yml,hayabusa,stable,informational,False,False,below-low;noisy_rules.txt,60ffd76ab28c07913d03c4fcc965aa3e99f2cd9941ab410d8575b3eac2c58b00
ffd622af-d049-449f-af5a-0492fdcc3a58,PW Spray,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4648_Med_ExplicitLogon_PW-Spray_Cnt_Deprecated.yml,hayabusa,deprecated,medium,False,False,deprecated;exclude_rules.txt,731fc4cc0b62123a3a90f871e972752ac2713c0ba26f6e0720bd54e5e524006e
49d15187-4203-4e11-8acd-8736f25b6608,PW Spray,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4648_Med_ExplicitLogon_PW-Spray_Correlation.yml,hayabusa,test,medium,False,False,,e850424306208e9b01372e0ba9b215a243d53834e1bc1b48854f412f47903a9f
ab1accc0-b6e2-4841-8dfb-5902581392c3,Failed Logon - Incorrect Password,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4648_Med_ExplicitLogon_PW-Spray_Correlation.yml,hayabusa,test,medium,False,False,,e850424306208e9b01372e0ba9b215a243d53834e1bc1b48854f412f47903a9f
7616e857-8e41-4976-bc21-811d122b9fc9,Explicit Logon Attempt (Susp Proc) - Possible Mimikatz PrivEsc,hayabusa/builtin/Security/LogonLogoff/Logon/Sec_4648_Med_ExplicitLogon_SuspProc.yml,hayabusa,stable,high,False,False,,85d621d07d309aba14c68cfbd4c0ca0c7bc2d89c7f5425db5ee6352a3b0e836c
db23f704-61c8-4c95-a5b7-4db61c89f41d,RDP Session Reconnect,hayabusa/builtin/Security/LogonLogoff/OtherLogonLogoffEvents/Sec_4778_Info_RDP-SessReconn.yml,hayabusa,stable,informational,False,False,below-low,fb40629fbb943b3b92fdb70da4487e722646254903596341b5e296a7a19196ad
f3532729-5536-42b4-ad74-d061b61a3891,RDP Session Disconnect,hayabusa/builtin/Security/LogonLogoff/OtherLogonLogoffEvents/Sec_4779_Info_RDP-SessDisconn.yml,hayabusa,stable,informational,False,False,below-low,bb2d7a383092b35097f765b89fbca0e20b22dc5f7518cfb47b186ed49e22acf4
fdd0b325-8b89-469c-8b0c-e5ddfe39b62e,Admin Logon,hayabusa/builtin/Security/LogonLogoff/SpecialLogon/Sec_4672_Info_AdminLogon.yml,hayabusa,stable,informational,False,False,below-low,a91af25c2e3bc3d247290429dd9261c1d5961d949e0b97f50e592d51c440e592
8c6ec2b2-8dad-4996-9aba-d659afc1b919,NetShare File Access,hayabusa/builtin/Security/ObjectAccess/DetailedFileShare/Sec_5145_Info_NetShareFileAccess.yml,hayabusa,stable,informational,False,False,below-low,2d95a133648f8d40b9a8741276df4ee2a0ae87b3d0d5088aa473f92053612b44
15d042c1-07c6-4e16-ae7d-e0e556ccd9a8,NetShare Access,hayabusa/builtin/Security/ObjectAccess/FileShare/Sec_5140_Info_NetShareAccess.yml,hayabusa,stable,informational,False,False,below-low,c4477d4a9b5f3960945f8f6d66bf68d188dfbd61d26344bacf960bbd375630fe
d0a61a11-57c9-4afc-b940-3f19b60db08e,Net Conn,hayabusa/builtin/Security/ObjectAccess/FilteringPlatformConnection/Sec_5156_Info_NetConn.yml,hayabusa,stable,informational,False,False,below-low,9d578b85c6a1ce3887362320914ea6706fcf9b3281e5faf1cd18afc2e9a9d92b
b793a8e6-28a4-4fb8-816e-17a99e4e7b40,Net Conn Blocked,hayabusa/builtin/Security/ObjectAccess/FilteringPlatformConnection/Sec_5157_Info_NetConnBlocked.yml,hayabusa,stable,informational,False,False,below-low,69a4e92a78b829fdf298f172bd938aefae239a6d6ba710364517260ba6e18e7a
60d768ca-33e8-4f34-b967-14fd7aa18a22,Task Created,hayabusa/builtin/Security/ObjectAccess/OtherObjectAccessEvents/Sec_4698_Info_TaskCreated.yml,hayabusa,stable,informational,False,False,below-low,ce84ce102e976cb8c80c3d2ef2a6aee263801d970488287bb5135bbc88dfa3e5
de5ed02e-e7b5-47a0-a35c-06a907c988e4,Task Deleted,hayabusa/builtin/Security/ObjectAccess/OtherObjectAccessEvents/Sec_4699_Info_TaskDeleted.yml,hayabusa,stable,informational,False,False,below-low,d0616c834dee5f089c73c9e0dcf9cb80ed0c95d72eae6dc52723ecb0fcd1dac3
5b6e58ee-c231-4a54-9eee-af2577802e08,Process Ran With High Privilege,hayabusa/builtin/Security/PrivilegeUse/Sec_4673_Med_PrivSvcCalled_UnknownProcUsedHighPriv.yml,hayabusa,stable,medium,False,False,,c5899ca3d0f62986d6c8dfdfa3963cc6c21c9ba67c8d43d99cff6d2b013d3ade
15db3cc7-30bd-47a0-bd75-66208ce8e3fe,Possible Hidden Service Created,hayabusa/builtin/Security/PrivilegeUse/Sec_4674_Med_OpAttemptOnPrivObj_PossibleHiddenSvcCreationAttempt.yml,hayabusa,stable,medium,False,False,,c70ed731326124e4ddd5f4bf33ce708f569049dec0c8c76204545e915363920a
f97a152e-753c-4975-9375-19087fb66f8c,RDP Denied,hayabusa/builtin/Security/System/OtherSystemEvents/Sec_4825_Low_RDP-Denied.yml,hayabusa,stable,informational,False,False,below-low,36f2c22ae806a96ce24332ee007489ba65c1d7cafce83f7130e962cee5dcf80b
41ca6049-dd12-462c-a772-7bba78d8e2f0,Abnormal Logon Proc Registered With LSA,hayabusa/builtin/Security/System/SecuritySystemExtension/Sec_4611_High_AbnormalLogonProcessRegisteredWithLSA.yml,hayabusa,experimental,informational,False,False,below-low,7232f4cc60d6af840b987d748bfb529cda8233eca89ac8e052a00e1dd47b0ce5
614c150b-905d-4071-9b8e-0425e370c493,Logon Proc Registered With LSA,hayabusa/builtin/Security/System/SecuritySystemExtension/Sec_4611_Info_LogonProcessRegisteredWithLSA.yml,hayabusa,test,informational,False,False,below-low,0ba1c8edf1f2f7d0236f81dd043089a02a48dcf3c86467cd262f1fd5a6616405
95fe88c9-5b9d-4454-97b4-957918b84208,Svc Installed,hayabusa/builtin/Security/System/SecuritySystemExtension/Sec_4697_Info_SvcInstalled.yml,hayabusa,stable,informational,False,False,below-low,35a8a985e32349de46970d5858a2c2f45739b9b58783ffa99f8426971bda1392
0c871345-668e-4b71-bdad-61e42ecc31e3,Code Integrity Error (Invalid Image Hash),hayabusa/builtin/Security/System/SystemIntegrity/Sec_5038_Low_CodeIntegrityErr_InvalidImgHash.yml,hayabusa,test,low,False,False,,97cd2b7cc4669ca26db110c9105cb1190dbf83504b8df8ba321cbc39b31feceb
